0.000000000000000000e+00,-1.515949112844672527e+04
4.166666666666666609e-03,-1.515989530664804442e+04
8.333333333333333218e-03,-1.515937653925942686e+04
1.250000000000000069e-02,-1.515935890509485034e+04
1.666666666666666644e-02,-1.515951489136594137e+04
2.083333333333333218e-02,-1.515934721958759292e+04
2.500000000000000139e-02,-1.515964933223675507e+04
2.916666666666666713e-02,-1.515970738108375554e+04
3.333333333333333287e-02,-1.515940187570796661e+04
3.749999999999999861e-02,-1.515933065691917727e+04
4.166666666666666435e-02,-1.515959529288432168e+04
4.583333333333333010e-02,-1.515939337752995380e+04
5.000000000000000278e-02,-1.515964708610175876e+04
5.416666666666666852e-02,-1.515962312055311122e+04
5.833333333333333426e-02,-1.515942218266774398e+04
6.250000000000000000e-02,-1.515935858406778607e+04
6.666666666666666574e-02,-1.515956976768080312e+04
7.083333333333333148e-02,-1.515939797212402664e+04
7.499999999999999722e-02,-1.515963587382430160e+04
7.916666666666666297e-02,-1.515963054420339722e+04
8.333333333333332871e-02,-1.515940608009002244e+04
8.749999999999999445e-02,-1.515936140897553742e+04
9.166666666666666019e-02,-1.515957565774631257e+04
9.583333333333332593e-02,-1.515940592882381134e+04
1.000000000000000056e-01,-1.515964218986322885e+04
1.041666666666666713e-01,-1.515963098972591797e+04
1.083333333333333370e-01,-1.515941104302997883e+04
1.125000000000000028e-01,-1.515936485398803597e+04
1.166666666666666685e-01,-1.515956389734476397e+04
1.208333333333333343e-01,-1.515939552274218659e+04
1.250000000000000000e-01,-1.515964439934192342e+04
1.291666666666666519e-01,-1.515963603694623089e+04
1.333333333333333315e-01,-1.515941258016661595e+04
1.375000000000000111e-01,-1.515935877212210471e+04
1.416666666666666630e-01,-1.515957153255269077e+04
1.458333333333333426e-01,-1.515939973521304637e+04
1.499999999999999944e-01,-1.515963953765077895e+04
1.541666666666666741e-01,-1.515963172379541174e+04
1.583333333333333259e-01,-1.515940931434959930e+04
1.625000000000000056e-01,-1.515936182969053698e+04
1.666666666666666574e-01,-1.515957109911481712e+04
1.708333333333333370e-01,-1.515940159252346893e+04
1.749999999999999889e-01,-1.515964203102850661e+04
1.791666666666666685e-01,-1.515963267169795654e+04
1.833333333333333204e-01,-1.515941109621768919e+04
1.875000000000000000e-01,-1.515936241527564925e+04
1.916666666666666519e-01,-1.515956773259009242e+04
1.958333333333333315e-01,-1.515939850387626575e+04
2.000000000000000111e-01,-1.515964220298846158e+04
2.041666666666666630e-01,-1.515963409543869784e+04
2.083333333333333426e-01,-1.515941123515644904e+04
2.124999999999999944e-01,-1.515936063467013264e+04
2.166666666666666741e-01,-1.515957026462204158e+04
2.208333333333333259e-01,-1.515940026562640014e+04
2.250000000000000056e-01,-1.515964071980956760e+04
2.291666666666666574e-01,-1.515963280963775651e+04
2.333333333333333370e-01,-1.515941023874188431e+04
2.374999999999999889e-01,-1.515936187086991049e+04
2.416666666666666685e-01,-1.515956955125322929e+04
2.458333333333333204e-01,-1.515940053921671461e+04
2.500000000000000000e-01,-1.515964173000839946e+04
2.541666666666666519e-01,-1.515963342512231065e+04
2.583333333333333037e-01,-1.515941101175696531e+04
2.625000000000000111e-01,-1.515936182505647048e+04
2.666666666666666630e-01,-1.515956856063124906e+04
2.708333333333333148e-01,-1.515939965334684530e+04
